rk,player_name,pos,age,date,lg,tm,home/away,opp,result,g#,week,day,rushing_att,rushing_yds,rushing_y/a,rushing_td,receiving_tgt,receiving_rec,receiving_yds,receiving_y/r,receiving_td,receiving_y/tgt
1,Aaron Jones,RB,25.293,2020-09-20,NFL,GNB,Home,DET,W 42-21,2,2,Sun,18.0,168.0,9.33,2.0,8.0,4.0,68.0,17.0,1.0,8.5
2,Nick Chubb,RB,24.265,2020-09-17,NFL,CLE,Home,CIN,W 35-30,2,2,Thu,22.0,124.0,5.64,2.0,1.0,1.0,9.0,9.0,0.0,9.0
3,James Conner,RB,25.138,2020-09-20,NFL,PIT,Home,DEN,W 26-21,2,2,Sun,16.0,106.0,6.63,1.0,2.0,2.0,15.0,7.5,0.0,7.5
4,Leonard Fournette,RB,25.246,2020-09-20,NFL,TAM,Home,CAR,W 31-17,2,2,Sun,12.0,103.0,8.58,2.0,5.0,4.0,13.0,3.25,0.0,2.6
5,James Robinson,RB,22.042,2020-09-20,NFL,JAX,Away,TEN,L 30-33,2,2,Sun,16.0,102.0,6.38,1.0,4.0,3.0,18.0,6.0,0.0,4.5
6,Jonathan Taylor,RB,21.245,2020-09-20,NFL,IND,Home,MIN,W 28-11,2,2,Sun,26.0,101.0,3.88,1.0,2.0,2.0,9.0,4.5,0.0,4.5
7,Miles Sanders,RB,23.142,2020-09-20,NFL,PHI,Home,LAR,L 19-37,2,2,Sun,20.0,95.0,4.75,1.0,7.0,3.0,36.0,12.0,0.0,5.14
8,Austin Ekeler,RB,25.126,2020-09-20,NFL,LAC,Home,KAN,L 20-23,2,2,Sun,16.0,93.0,5.81,0.0,4.0,4.0,55.0,13.75,0.0,13.75
9,Raheem Mostert,RB,28.164,2020-09-20,NFL,SFO,Away,NYJ,W 31-13,2,2,Sun,8.0,92.0,11.5,1.0,2.0,2.0,15.0,7.5,0.0,7.5
10,Ezekiel Elliott,RB,25.06,2020-09-20,NFL,DAL,Home,ATL,W 40-39,2,2,Sun,22.0,89.0,4.05,1.0,7.0,6.0,33.0,5.5,0.0,4.71
11,Josh Jacobs,RB,22.223,2020-09-21,NFL,LVR,Home,NOR,W 34-24,2,2,Mon,27.0,88.0,3.26,0.0,3.0,3.0,17.0,5.67,0.0,5.67
12,Kenyan Drake,RB,26.238,2020-09-20,NFL,ARI,Home,WAS,W 30-15,2,2,Sun,20.0,86.0,4.3,0.0,2.0,2.0,9.0,4.5,0.0,4.5
13,Kareem Hunt,RB,25.042,2020-09-17,NFL,CLE,Home,CIN,W 35-30,2,2,Thu,10.0,86.0,8.6,1.0,2.0,2.0,15.0,7.5,1.0,7.5
14,Derrick Henry,RB,26.26,2020-09-20,NFL,TEN,Home,JAX,W 33-30,2,2,Sun,25.0,84.0,3.36,0.0,2.0,0.0,0.0,,0.0,0.0
15,David Montgomery,RB,23.105,2020-09-20,NFL,CHI,Home,NYG,W 17-13,2,2,Sun,16.0,82.0,5.13,0.0,3.0,3.0,45.0,15.0,1.0,15.0
16,Darrell Henderson,RB,23.032,2020-09-20,NFL,LAR,Away,PHI,W 37-19,2,2,Sun,12.0,81.0,6.75,1.0,3.0,2.0,40.0,20.0,0.0,13.33
17,Alvin Kamara,RB,25.058,2020-09-21,NFL,NOR,Away,LVR,L 24-34,2,2,Mon,13.0,79.0,6.08,2.0,9.0,9.0,95.0,10.56,0.0,10.56
18,Jerick McKinnon,RB,28.14,2020-09-20,NFL,SFO,Away,NYJ,W 31-13,2,2,Sun,3.0,77.0,25.67,1.0,1.0,0.0,0.0,,0.0,0.0
19,Gus Edwards,RB,25.16,2020-09-20,NFL,BAL,Away,HOU,W 33-16,2,2,Sun,10.0,73.0,7.3,0.0,0.0,0.0,0.0,,0.0,
20,Chris Carson,RB,26.004,2020-09-20,NFL,SEA,Home,NWE,W 35-30,2,2,Sun,17.0,72.0,4.24,0.0,3.0,3.0,36.0,12.0,1.0,12.0
21,Melvin Gordon,RB,27.16,2020-09-20,NFL,DEN,Away,PIT,L 21-26,2,2,Sun,19.0,70.0,3.68,0.0,3.0,2.0,14.0,7.0,1.0,4.67
22,Kyler Murray,QB,23.044,2020-09-20,NFL,ARI,Home,WAS,W 30-15,2,2,Sun,8.0,67.0,8.38,2.0,0.0,0.0,0.0,,0.0,
23,Joshua Kelley,RB,22.305,2020-09-20,NFL,LAC,Home,KAN,L 20-23,2,2,Sun,23.0,64.0,2.78,0.0,2.0,2.0,49.0,24.5,0.0,24.5
24,Dalvin Cook,RB,25.041,2020-09-20,NFL,MIN,Away,IND,L 11-28,2,2,Sun,14.0,63.0,4.5,1.0,2.0,2.0,8.0,4.0,0.0,4.0
25,Frank Gore,RB,37.129,2020-09-20,NFL,NYJ,Home,SFO,L 13-31,2,2,Sun,21.0,63.0,3.0,0.0,2.0,0.0,0.0,,0.0,0.0
26,Jamaal Williams,RB,25.17,2020-09-20,NFL,GNB,Home,DET,W 42-21,2,2,Sun,8.0,63.0,7.88,0.0,0.0,0.0,0.0,,0.0,
27,Todd Gurley,RB,26.048,2020-09-20,NFL,ATL,Away,DAL,L 39-40,2,2,Sun,21.0,61.0,2.9,0.0,0.0,0.0,0.0,,0.0,
28,Christian McCaffrey,RB,24.105,2020-09-20,NFL,CAR,Away,TAM,L 17-31,2,2,Sun,18.0,59.0,3.28,2.0,5.0,4.0,29.0,7.25,0.0,5.8
29,Devin Singletary,RB,23.017,2020-09-20,NFL,BUF,Away,MIA,W 31-28,2,2,Sun,10.0,56.0,5.6,0.0,3.0,2.0,20.0,10.0,0.0,6.67
30,Antonio Gibson,RB,22.089,2020-09-20,NFL,WAS,Away,ARI,L 15-30,2,2,Sun,13.0,55.0,4.23,1.0,2.0,1.0,-3.0,-3.0,0.0,-1.5
31,Mark Ingram,RB,30.274,2020-09-20,NFL,BAL,Away,HOU,W 33-16,2,2,Sun,9.0,55.0,6.11,1.0,3.0,2.0,22.0,11.0,0.0,7.33
32,Lamar Jackson,QB,23.257,2020-09-20,NFL,BAL,Away,HOU,W 33-16,2,2,Sun,16.0,54.0,3.38,0.0,0.0,0.0,0.0,,0.0,
33,Patrick Mahomes,QB,25.003,2020-09-20,NFL,KAN,Away,LAC,W 23-20,2,2,Sun,6.0,54.0,9.0,0.0,0.0,0.0,0.0,,0.0,
34,J.D. McKissic,RB,27.036,2020-09-20,NFL,WAS,Away,ARI,L 15-30,2,2,Sun,8.0,53.0,6.63,0.0,0.0,0.0,0.0,,0.0,
35,J.K. Dobbins,RB,21.278,2020-09-20,NFL,BAL,Away,HOU,W 33-16,2,2,Sun,2.0,48.0,24.0,0.0,1.0,1.0,13.0,13.0,0.0,13.0
36,Malcolm Brown,RB,27.128,2020-09-20,NFL,LAR,Away,PHI,W 37-19,2,2,Sun,11.0,47.0,4.27,0.0,0.0,0.0,0.0,,0.0,
37,Cam Newton,QB,31.132,2020-09-20,NFL,NWE,Away,SEA,L 30-35,2,2,Sun,11.0,47.0,4.27,2.0,0.0,0.0,0.0,,0.0,
38,Myles Gaskin,RB,23.218,2020-09-20,NFL,MIA,Home,BUF,L 28-31,2,2,Sun,7.0,46.0,6.57,0.0,7.0,6.0,36.0,6.0,0.0,5.14
39,Joe Mixon,HB,24.055,2020-09-17,NFL,CIN,Away,CLE,L 30-35,2,2,Thu,16.0,46.0,2.88,0.0,4.0,4.0,40.0,10.0,0.0,10.0
40,Adrian Peterson,RB,35.183,2020-09-20,NFL,DET,Away,GNB,L 21-42,2,2,Sun,7.0,41.0,5.86,0.0,0.0,0.0,0.0,,0.0,
41,Jordan Wilkins,RB,26.064,2020-09-20,NFL,IND,Home,MIN,W 28-11,2,2,Sun,9.0,40.0,4.44,0.0,0.0,0.0,0.0,,0.0,
42,Russell Wilson,QB,31.296,2020-09-20,NFL,SEA,Home,NWE,W 35-30,2,2,Sun,5.0,39.0,7.8,0.0,0.0,0.0,0.0,,0.0,
43,Clyde Edwards-Helaire,RB,21.162,2020-09-20,NFL,KAN,Away,LAC,W 23-20,2,2,Sun,10.0,38.0,3.8,0.0,8.0,6.0,32.0,5.33,0.0,4.0
44,Matt Breida,RB,25.205,2020-09-20,NFL,MIA,Home,BUF,L 28-31,2,2,Sun,7.0,37.0,5.29,0.0,2.0,1.0,2.0,2.0,0.0,1.0
45,Zack Moss,RB,22.279,2020-09-20,NFL,BUF,Away,MIA,W 31-28,2,2,Sun,8.0,37.0,4.63,0.0,0.0,0.0,0.0,,0.0,
46,Laviska Shenault Jr.,WR,21.351,2020-09-20,NFL,JAX,Away,TEN,L 30-33,2,2,Sun,5.0,37.0,7.4,0.0,4.0,3.0,35.0,11.67,0.0,8.75
47,David Johnson,RB,28.279,2020-09-20,NFL,HOU,Home,BAL,L 16-33,2,2,Sun,11.0,34.0,3.09,0.0,4.0,2.0,16.0,8.0,0.0,4.0
48,Kerryon Johnson,RB,23.082,2020-09-20,NFL,DET,Away,GNB,L 21-42,2,2,Sun,8.0,32.0,4.0,1.0,1.0,0.0,0.0,,0.0,0.0
49,Saquon Barkley,RB,23.224,2020-09-20,NFL,NYG,Away,CHI,L 13-17,2,2,Sun,4.0,28.0,7.0,0.0,0.0,0.0,0.0,,0.0,
50,Jalen Richard,RB,26.342,2020-09-21,NFL,LVR,Home,NOR,W 34-24,2,2,Mon,2.0,26.0,13.0,1.0,0.0,0.0,0.0,,0.0,
51,Curtis Samuel,WR,24.04,2020-09-20,NFL,CAR,Away,TAM,L 17-31,2,2,Sun,4.0,26.0,6.5,0.0,2.0,2.0,13.0,6.5,0.0,6.5
52,Cordarrelle Patterson,WR,29.187,2020-09-20,NFL,CHI,Home,NYG,W 17-13,2,2,Sun,7.0,25.0,3.57,0.0,2.0,2.0,8.0,4.0,0.0,4.0
53,Ronald Jones II,RB,23.048,2020-09-20,NFL,TAM,Home,CAR,W 31-17,2,2,Sun,7.0,23.0,3.29,1.0,2.0,2.0,4.0,2.0,0.0,2.0
54,Carlos Hyde,RB,30.0,2020-09-20,NFL,SEA,Home,NWE,W 35-30,2,2,Sun,5.0,22.0,4.4,0.0,2.0,2.0,15.0,7.5,0.0,7.5
55,Travis Homer,RB,22.044,2020-09-20,NFL,SEA,Home,NWE,W 35-30,2,2,Sun,3.0,21.0,7.0,0.0,0.0,0.0,0.0,,0.0,
56,Daniel Jones,QB,23.116,2020-09-20,NFL,NYG,Away,CHI,L 13-17,2,2,Sun,3.0,21.0,7.0,0.0,0.0,0.0,0.0,,0.0,
57,Darwin Thompson,RB,24.138,2020-09-20,NFL,KAN,Away,LAC,W 23-20,2,2,Sun,4.0,21.0,5.25,0.0,1.0,0.0,0.0,,0.0,0.0
58,Royce Freeman,RB,24.209,2020-09-20,NFL,DEN,Away,PIT,L 21-26,2,2,Sun,3.0,20.0,6.67,0.0,0.0,0.0,0.0,,0.0,
59,Dion Lewis,RB,29.359,2020-09-20,NFL,NYG,Away,CHI,L 13-17,2,2,Sun,10.0,20.0,2.0,1.0,5.0,4.0,36.0,9.0,0.0,7.2
60,Ito Smith,RB,25.009,2020-09-20,NFL,ATL,Away,DAL,L 39-40,2,2,Sun,5.0,20.0,4.0,0.0,0.0,0.0,0.0,,0.0,
61,Josh Allen,QB,24.122,2020-09-20,NFL,BUF,Away,MIA,W 31-28,2,2,Sun,4.0,19.0,4.75,0.0,0.0,0.0,0.0,,0.0,
62,Joe Burrow,QB,23.282,2020-09-17,NFL,CIN,Away,CLE,L 30-35,2,2,Thu,7.0,19.0,2.71,0.0,0.0,0.0,0.0,,0.0,
63,Cooper Kupp,WR,27.097,2020-09-20,NFL,LAR,Away,PHI,W 37-19,2,2,Sun,2.0,19.0,9.5,0.0,6.0,5.0,81.0,16.2,0.0,13.5
64,Sony Michel,RB,25.216,2020-09-20,NFL,NWE,Away,SEA,L 30-35,2,2,Sun,7.0,19.0,2.71,0.0,1.0,0.0,0.0,,0.0,0.0
65,Gardner Minshew II,QB,24.127,2020-09-20,NFL,JAX,Away,TEN,L 30-33,2,2,Sun,4.0,19.0,4.75,0.0,0.0,0.0,0.0,,0.0,
66,Boston Scott,RB,25.146,2020-09-20,NFL,PHI,Home,LAR,L 19-37,2,2,Sun,4.0,19.0,4.75,0.0,3.0,3.0,24.0,8.0,0.0,8.0
67,Robert Woods,WR,28.163,2020-09-20,NFL,LAR,Away,PHI,W 37-19,2,2,Sun,3.0,19.0,6.33,1.0,5.0,2.0,14.0,7.0,0.0,2.8
68,Justin Herbert,QB,22.194,2020-09-20,NFL,LAC,Home,KAN,L 20-23,2,2,Sun,4.0,18.0,4.5,1.0,0.0,0.0,0.0,,0.0,
69,Dak Prescott,QB,27.053,2020-09-20,NFL,DAL,Home,ATL,W 40-39,2,2,Sun,5.0,18.0,3.6,3.0,0.0,0.0,0.0,,0.0,
70,AJ Dillon,RB,22.141,2020-09-20,NFL,GNB,Home,DET,W 42-21,2,2,Sun,5.0,17.0,3.4,0.0,0.0,0.0,0.0,,0.0,
71,La'Mical Perine,RB,22.234,2020-09-20,NFL,NYJ,Home,SFO,L 13-31,2,2,Sun,3.0,17.0,5.67,0.0,0.0,0.0,0.0,,0.0,
72,Deshaun Watson,QB,25.006,2020-09-20,NFL,HOU,Home,BAL,L 16-33,2,2,Sun,5.0,17.0,3.4,0.0,0.0,0.0,0.0,,0.0,
73,Matt Ryan,QB,35.126,2020-09-20,NFL,ATL,Away,DAL,L 39-40,2,2,Sun,4.0,16.0,4.0,0.0,0.0,0.0,0.0,,0.0,
74,Mitchell Trubisky,QB,26.031,2020-09-20,NFL,CHI,Home,NYG,W 17-13,2,2,Sun,4.0,16.0,4.0,0.0,0.0,0.0,0.0,,0.0,
75,Brian Hill,RB,24.316,2020-09-20,NFL,ATL,Away,DAL,L 39-40,2,2,Sun,3.0,14.0,4.67,0.0,2.0,2.0,11.0,5.5,0.0,5.5
76,Latavius Murray,RB,30.247,2020-09-21,NFL,NOR,Away,LVR,L 24-34,2,2,Mon,3.0,14.0,4.67,0.0,2.0,2.0,19.0,9.5,0.0,9.5
77,Cam Akers,RB,21.09,2020-09-20,NFL,LAR,Away,PHI,W 37-19,2,2,Sun,3.0,13.0,4.33,0.0,0.0,0.0,0.0,,0.0,
78,Jared Goff,QB,25.342,2020-09-20,NFL,LAR,Away,PHI,W 37-19,2,2,Sun,7.0,13.0,1.86,0.0,0.0,0.0,0.0,,0.0,
79,Alexander Mattison,RB,22.093,2020-09-20,NFL,MIN,Away,IND,L 11-28,2,2,Sun,3.0,13.0,4.33,0.0,2.0,1.0,3.0,3.0,0.0,1.5
80,Tarik Cohen,RB,25.056,2020-09-20,NFL,CHI,Home,NYG,W 17-13,2,2,Sun,5.0,12.0,2.4,0.0,1.0,1.0,15.0,15.0,0.0,15.0
81,Tevin Coleman,RB,27.157,2020-09-20,NFL,SFO,Away,NYJ,W 31-13,2,2,Sun,14.0,12.0,0.86,0.0,2.0,2.0,28.0,14.0,0.0,14.0
82,Ryan Fitzpatrick,QB,37.301,2020-09-20,NFL,MIA,Home,BUF,L 28-31,2,2,Sun,3.0,12.0,4.0,0.0,0.0,0.0,0.0,,0.0,
83,Josh Malone,WR,24.183,2020-09-20,NFL,NYJ,Home,SFO,L 13-31,2,2,Sun,1.0,12.0,12.0,0.0,6.0,4.0,16.0,4.0,0.0,2.67
84,Aaron Rodgers,QB,36.293,2020-09-20,NFL,GNB,Home,DET,W 42-21,2,2,Sun,2.0,12.0,6.0,0.0,1.0,1.0,-6.0,-6.0,0.0,-6.0
85,D'Andre Swift,RB,21.25,2020-09-20,NFL,DET,Away,GNB,L 21-42,2,2,Sun,5.0,12.0,2.4,0.0,5.0,5.0,60.0,12.0,0.0,12.0
86,Ryan Tannehill,QB,32.055,2020-09-20,NFL,TEN,Home,JAX,W 33-30,2,2,Sun,4.0,12.0,3.0,0.0,0.0,0.0,0.0,,0.0,
87,Cameron Batson,WR,24.275,2020-09-20,NFL,TEN,Home,JAX,W 33-30,2,2,Sun,1.0,11.0,11.0,0.0,2.0,2.0,26.0,13.0,0.0,13.0
88,Deonte Harris,WR/RS,22.292,2020-09-21,NFL,NOR,Away,LVR,L 24-34,2,2,Mon,1.0,11.0,11.0,0.0,5.0,3.0,23.0,7.67,0.0,4.6
89,KJ Hamler,WR,21.074,2020-09-20,NFL,DEN,Away,PIT,L 21-26,2,2,Sun,1.0,9.0,9.0,0.0,7.0,3.0,48.0,16.0,0.0,6.86
90,Tyreek Hill,WR,26.203,2020-09-20,NFL,KAN,Away,LAC,W 23-20,2,2,Sun,1.0,9.0,9.0,0.0,11.0,5.0,99.0,19.8,1.0,9.0
91,CeeDee Lamb,WR,21.165,2020-09-20,NFL,DAL,Home,ATL,W 40-39,2,2,Sun,1.0,9.0,9.0,0.0,9.0,6.0,106.0,17.67,0.0,11.78
92,Senorise Perry,RB,29.001,2020-09-20,NFL,TEN,Home,JAX,W 33-30,2,2,Sun,2.0,9.0,4.5,0.0,0.0,0.0,0.0,,0.0,
93,Dwayne Haskins,QB,23.14,2020-09-20,NFL,WAS,Away,ARI,L 15-30,2,2,Sun,1.0,8.0,8.0,0.0,0.0,0.0,0.0,,0.0,
94,Taysom Hill,QB,30.029,2020-09-21,NFL,NOR,Away,LVR,L 24-34,2,2,Mon,2.0,8.0,4.0,0.0,0.0,0.0,0.0,,0.0,
95,Joe Reed,WR,22.26,2020-09-20,NFL,LAC,Home,KAN,L 20-23,2,2,Sun,1.0,8.0,8.0,0.0,0.0,0.0,0.0,,0.0,
96,Parris Campbell,WR,23.066,2020-09-20,NFL,IND,Home,MIN,W 28-11,2,2,Sun,1.0,7.0,7.0,0.0,0.0,0.0,0.0,,0.0,
97,Sam Darnold,QB,23.107,2020-09-20,NFL,NYJ,Home,SFO,L 13-31,2,2,Sun,2.0,7.0,3.5,0.0,0.0,0.0,0.0,,0.0,
98,Jeremy McNichols,RB,24.269,2020-09-20,NFL,TEN,Home,JAX,W 33-30,2,2,Sun,2.0,7.0,3.5,0.0,0.0,0.0,0.0,,0.0,
99,Chris Thompson,RB,29.336,2020-09-20,NFL,JAX,Away,TEN,L 30-33,2,2,Sun,2.0,7.0,3.5,0.0,4.0,3.0,20.0,6.67,1.0,5.0
100,Carson Wentz,QB,27.265,2020-09-20,NFL,PHI,Home,LAR,L 19-37,2,2,Sun,2.0,7.0,3.5,1.0,0.0,0.0,0.0,,0.0,
101,Tony Pollard,RB,23.143,2020-09-20,NFL,DAL,Home,ATL,W 40-39,2,2,Sun,2.0,6.0,3.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0
102,Sterling Shepard,WR,27.223,2020-09-20,NFL,NYG,Away,CHI,L 13-17,2,2,Sun,1.0,6.0,6.0,0.0,4.0,2.0,29.0,14.5,0.0,7.25
103,Kalen Ballage,RB,24.273,2020-09-20,NFL,NYJ,Home,SFO,L 13-31,2,2,Sun,1.0,5.0,5.0,0.0,2.0,2.0,12.0,6.0,0.0,6.0
104,Jeff Driskel,QB,27.15,2020-09-20,NFL,DEN,Away,PIT,L 21-26,2,2,Sun,2.0,5.0,2.5,0.0,0.0,0.0,0.0,,0.0,
105,Baker Mayfield,QB,25.156,2020-09-17,NFL,CLE,Home,CIN,W 35-30,2,2,Thu,3.0,5.0,1.67,0.0,0.0,0.0,0.0,,0.0,
106,Benny Snell Jr.,RB,22.206,2020-09-20,NFL,PIT,Home,DEN,W 26-21,2,2,Sun,3.0,5.0,1.67,0.0,1.0,1.0,-4.0,-4.0,0.0,-4.0
107,Chase Edmonds,RB,24.16,2020-09-20,NFL,ARI,Home,WAS,W 30-15,2,2,Sun,3.0,4.0,1.33,0.0,4.0,3.0,9.0,3.0,0.0,2.25
108,C.J. Ham,RB,27.06,2020-09-20,NFL,MIN,Away,IND,L 11-28,2,2,Sun,1.0,4.0,4.0,0.0,0.0,0.0,0.0,,0.0,
109,Jordan Howard,RB,25.323,2020-09-20,NFL,MIA,Home,BUF,L 28-31,2,2,Sun,5.0,4.0,0.8,1.0,0.0,0.0,0.0,,0.0,
110,Matthew Stafford,QB,32.226,2020-09-20,NFL,DET,Away,GNB,L 21-42,2,2,Sun,1.0,4.0,4.0,0.0,0.0,0.0,0.0,,0.0,
111,Giovani Bernard,HB,28.3,2020-09-17,NFL,CIN,Away,CLE,L 30-35,2,2,Thu,1.0,3.0,3.0,0.0,7.0,5.0,22.0,4.4,0.0,3.14
112,Derek Carr,QB,29.177,2020-09-21,NFL,LVR,Home,NOR,W 34-24,2,2,Mon,3.0,3.0,1.0,0.0,0.0,0.0,0.0,,0.0,
113,Mecole Hardman,WR,22.192,2020-09-20,NFL,KAN,Away,LAC,W 23-20,2,2,Sun,1.0,3.0,3.0,0.0,3.0,2.0,30.0,15.0,0.0,10.0
114,Christian Kirk,WR,23.307,2020-09-20,NFL,ARI,Home,WAS,W 30-15,2,2,Sun,1.0,3.0,3.0,0.0,4.0,2.0,57.0,28.5,0.0,14.25
115,Philip Rivers,QB,38.287,2020-09-20,NFL,IND,Home,MIN,W 28-11,2,2,Sun,4.0,3.0,0.75,0.0,0.0,0.0,0.0,,0.0,
116,Darian Thompson,S,26.364,2020-09-20,NFL,DAL,Home,ATL,W 40-39,2,2,Sun,1.0,3.0,3.0,0.0,0.0,0.0,0.0,,0.0,
117,Jeff Wilson,RB,24.309,2020-09-20,NFL,SFO,Away,NYJ,W 31-13,2,2,Sun,2.0,3.0,1.5,0.0,0.0,0.0,0.0,,0.0,
118,Rex Burkhead,RB,30.08,2020-09-20,NFL,NWE,Away,SEA,L 30-35,2,2,Sun,6.0,2.0,0.33,0.0,6.0,4.0,47.0,11.75,0.0,7.83
119,Keith Smith,FB,28.165,2020-09-20,NFL,ATL,Away,DAL,L 39-40,2,2,Sun,1.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.5
120,Peyton Barber,RB,26.206,2020-09-20,NFL,WAS,Away,ARI,L 15-30,2,2,Sun,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,
121,Jeremy Chinn,S,22.207,2020-09-20,NFL,CAR,Away,TAM,L 17-31,2,2,Sun,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,
122,Mike Davis,RB,27.214,2020-09-20,NFL,CAR,Away,TAM,L 17-31,2,2,Sun,1.0,1.0,1.0,0.0,8.0,8.0,74.0,9.25,0.0,9.25
123,Scott Miller,WR,23.051,2020-09-20,NFL,TAM,Home,CAR,W 31-17,2,2,Sun,1.0,1.0,1.0,0.0,3.0,2.0,11.0,5.5,0.0,3.67
124,Johnathan Abram,SS,23.332,2020-09-21,NFL,LVR,Home,NOR,W 34-24,2,2,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
125,Davante Adams,WR,27.271,2020-09-20,NFL,GNB,Home,DET,W 42-21,2,2,Sun,0.0,0.0,,0.0,3.0,3.0,36.0,12.0,0.0,12.0
126,Jamal Adams,SS,24.339,2020-09-20,NFL,SEA,Home,NWE,W 35-30,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
127,Josh Adams,RB,23.33,2020-09-20,NFL,NYJ,Home,SFO,L 13-31,2,2,Sun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
128,Montravius Adams,DL,25.058,2020-09-20,NFL,GNB,Home,DET,W 42-21,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
129,Tyrell Adams,LB,28.162,2020-09-20,NFL,HOU,Home,BAL,L 16-33,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
130,Nasir Adderley,S,23.112,2020-09-20,NFL,LAC,Home,KAN,L 20-23,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
131,Mario Addison,DE,33.014,2020-09-20,NFL,BUF,Away,MIA,W 31-28,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
132,Nelson Agholor,WR,27.12,2020-09-21,NFL,LVR,Home,NOR,W 34-24,2,2,Mon,0.0,0.0,,0.0,1.0,1.0,19.0,19.0,0.0,19.0
133,Jamal Agnew,RB/WR,25.17,2020-09-20,NFL,DET,Away,GNB,L 21-42,2,2,Sun,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0
134,Brandon Aiyuk,WR,22.187,2020-09-20,NFL,SFO,Away,NYJ,W 31-13,2,2,Sun,0.0,0.0,,0.0,3.0,2.0,21.0,10.5,0.0,7.0
135,Freedom Akinmoladun,DE,24.219,2020-09-17,NFL,CIN,Away,CLE,L 30-35,2,2,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
136,Jordan Akins,TE,28.154,2020-09-20,NFL,HOU,Home,BAL,L 16-33,2,2,Sun,0.0,0.0,,0.0,7.0,7.0,55.0,7.86,0.0,7.86
137,Azeez Al-Shaair,LB,23.047,2020-09-20,NFL,SFO,Away,NYJ,W 31-13,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
138,Jaire Alexander,CB,23.224,2020-09-20,NFL,GNB,Home,DET,W 42-21,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
139,Kwon Alexander,LB,26.048,2020-09-20,NFL,SFO,Away,NYJ,W 31-13,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
140,Mackensie Alexander,CB,26.31,2020-09-17,NFL,CIN,Away,CLE,L 30-35,2,2,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
141,Mo Alie-Cox,TE,27.001,2020-09-20,NFL,IND,Home,MIN,W 28-11,2,2,Sun,0.0,0.0,,0.0,6.0,5.0,111.0,22.2,0.0,18.5
142,Jonathan Allen,DT,25.248,2020-09-20,NFL,WAS,Away,ARI,L 15-30,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
143,Josh Allen,DE,23.069,2020-09-20,NFL,JAX,Away,TEN,L 30-33,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
144,Keenan Allen,WR,28.146,2020-09-20,NFL,LAC,Home,KAN,L 20-23,2,2,Sun,0.0,0.0,,0.0,10.0,7.0,96.0,13.71,0.0,9.6
145,Ricardo Allen,S,28.277,2020-09-20,NFL,ATL,Away,DAL,L 39-40,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
146,Zach Allen,DL,23.031,2020-09-20,NFL,ARI,Home,WAS,W 30-15,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
147,Tyson Alualu,DT,33.131,2020-09-20,NFL,PIT,Home,DEN,W 26-21,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
148,Ugo Amadi,FS,23.126,2020-09-20,NFL,SEA,Home,NWE,W 35-30,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
149,Danny Amendola,WR,34.323,2020-09-20,NFL,DET,Away,GNB,L 21-42,2,2,Sun,0.0,0.0,,0.0,7.0,2.0,21.0,10.5,0.0,3.0
150,Adrian Amos,S,27.144,2020-09-20,NFL,GNB,Home,DET,W 42-21,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
151,Robby Anderson,WR,27.134,2020-09-20,NFL,CAR,Away,TAM,L 17-31,2,2,Sun,0.0,0.0,,0.0,10.0,9.0,109.0,12.11,0.0,10.9
152,Stephen Anderson,TE,27.234,2020-09-20,NFL,LAC,Home,KAN,L 20-23,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
153,Mark Andrews,TE,24.014,2020-09-20,NFL,BAL,Away,HOU,W 33-16,2,2,Sun,0.0,0.0,,0.0,3.0,1.0,29.0,29.0,0.0,9.67
154,Bryan Anger,P,31.35,2020-09-20,NFL,HOU,Home,BAL,L 16-33,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
