rk,player_name,pos,age,date,lg,tm,home/away,opp,result,g#,week,day,rushing_att,rushing_yds,rushing_y/a,rushing_td,receiving_tgt,receiving_rec,receiving_yds,receiving_y/r,receiving_td,receiving_y/tgt
476,Troy Hill,CB,29.015,2020-09-13,NFL,LAR,Home,DAL,W 20-17,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
477,Trysten Hill,DT,22.172,2020-09-13,NFL,DAL,Away,LAR,L 17-20,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
478,Tyreek Hill,WR,26.193,2020-09-10,NFL,KAN,Home,HOU,W 34-20,1,1,Thu,0.0,0.0,,0.0,6.0,5.0,46.0,9.2,1.0,7.67
479,Mike Hilton,CB,26.189,2020-09-14,NFL,PIT,Away,NYG,W 26-16,1,1,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
480,T.Y. Hilton,WR,30.304,2020-09-13,NFL,IND,Away,JAX,L 20-27,1,1,Sun,0.0,0.0,,0.0,9.0,4.0,53.0,13.25,0.0,5.89
481,Anthony Hitchens,LB,28.092,2020-09-10,NFL,KAN,Home,HOU,W 34-20,1,1,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
482,T.J. Hockenson,TE,23.072,2020-09-13,NFL,DET,Home,CHI,L 23-27,1,1,Sun,0.0,0.0,,0.0,5.0,5.0,56.0,11.2,1.0,11.2
483,KhaDarel Hodge,WR,25.254,2020-09-13,NFL,CLE,Away,BAL,L 6-38,1,1,Sun,0.0,0.0,,0.0,3.0,1.0,12.0,12.0,0.0,4.0
484,Sterling Hofrichter,P,23.283,2020-09-13,NFL,ATL,Home,SEA,L 25-38,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
485,Chris Hogan,WR,32.325,2020-09-13,NFL,NYJ,Away,BUF,L 17-27,1,1,Sun,0.0,0.0,,0.0,4.0,1.0,0.0,0.0,0.0,0.0
486,Cole Holcomb,LB,24.045,2020-09-13,NFL,WAS,Home,PHI,W 27-17,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
487,Jacob Hollister,TE,26.3,2020-09-13,NFL,SEA,Away,ATL,W 38-25,1,1,Sun,0.0,0.0,,0.0,1.0,1.0,9.0,9.0,0.0,9.0
488,Ka'dar Hollman,DB,25.361,2020-09-13,NFL,GNB,Away,MIN,W 43-34,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
489,Darnay Holmes,DB,22.083,2020-09-14,NFL,NYG,Home,PIT,L 16-26,1,1,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
490,Jalyn Holmes,DE,24.232,2020-09-13,NFL,MIN,Home,GNB,L 34-43,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
491,Amani Hooker,DB,22.092,2020-09-14,NFL,TEN,Away,DEN,W 16-14,1,1,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
492,Malik Hooker,DB,24.164,2020-09-13,NFL,IND,Away,JAX,L 20-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
493,Austin Hooper,TE,25.314,2020-09-13,NFL,CLE,Away,BAL,L 6-38,1,1,Sun,0.0,0.0,,0.0,2.0,2.0,15.0,7.5,0.0,7.5
494,DeAndre Hopkins,WR,28.099,2020-09-13,NFL,ARI,Away,SFO,W 24-20,1,1,Sun,0.0,0.0,,0.0,16.0,14.0,151.0,10.79,0.0,9.44
495,Dustin Hopkins,K,29.348,2020-09-13,NFL,WAS,Home,PHI,W 27-17,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
496,Justin Houston,DE,31.245,2020-09-13,NFL,IND,Away,JAX,L 20-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
497,DeAndre Houston-Carson,DB,27.153,2020-09-13,NFL,CHI,Away,DET,W 27-23,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
498,O.J. Howard,TE,25.299,2020-09-13,NFL,TAM,Away,NOR,L 23-34,1,1,Sun,0.0,0.0,,0.0,6.0,4.0,36.0,9.0,1.0,6.0
499,Xavien Howard,DB,27.071,2020-09-13,NFL,MIA,Away,NWE,L 11-21,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
500,Sam Hubbard,DE,25.076,2020-09-13,NFL,CIN,Home,LAC,L 13-16,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
501,Kevin Huber,P,35.059,2020-09-13,NFL,CIN,Home,LAC,L 13-16,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
502,Jerry Hughes,DE,32.031,2020-09-13,NFL,BUF,Home,NYJ,W 27-17,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
503,Mike Hughes,DB,23.215,2020-09-13,NFL,MIN,Home,GNB,L 34-43,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
504,Marlon Humphrey,DB,24.067,2020-09-13,NFL,BAL,Home,CLE,W 38-6,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
505,Adam Humphries,WR,27.082,2020-09-14,NFL,TEN,Away,DEN,W 16-14,1,1,Mon,0.0,0.0,,0.0,7.0,6.0,47.0,7.83,0.0,6.71
506,Margus Hunt,DE,33.061,2020-09-13,NFL,NOR,Home,TAM,W 34-23,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
507,Hayden Hurst,TE,27.02,2020-09-13,NFL,ATL,Home,SEA,L 25-38,1,1,Sun,0.0,0.0,,0.0,5.0,3.0,38.0,12.67,0.0,7.6
508,Maurice Hurst Jr.,DT,25.127,2020-09-13,NFL,LVR,Away,CAR,W 34-30,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
509,Micah Hyde,DB,29.257,2020-09-13,NFL,BUF,Home,NYJ,W 27-17,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
510,Kerry Hyder,DE,29.134,2020-09-13,NFL,SFO,Home,ARI,L 20-24,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
511,Noah Igbinoghene,DB,20.291,2020-09-13,NFL,MIA,Away,NWE,L 11-21,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
512,Alec Ingold,RB,24.066,2020-09-13,NFL,LVR,Away,CAR,W 34-30,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
513,Melvin Ingram,DE,31.14,2020-09-13,NFL,LAC,Away,CIN,W 16-13,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
514,Dontrelle Inman,WR,31.226,2020-09-13,NFL,WAS,Home,PHI,W 27-17,1,1,Sun,0.0,0.0,,0.0,5.0,2.0,21.0,10.5,0.0,4.2
515,Matthew Ioannidis,DT,26.246,2020-09-13,NFL,WAS,Home,PHI,W 27-17,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
516,Bruce Irvin,LB,32.317,2020-09-13,NFL,SEA,Away,ATL,W 38-25,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
517,Joel Iyiegbuniwe,LB,24.337,2020-09-13,NFL,CHI,Away,DET,W 27-23,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
518,Ryan Izzo,TE,24.267,2020-09-13,NFL,NWE,Home,MIA,W 21-11,1,1,Sun,0.0,0.0,,0.0,2.0,1.0,25.0,25.0,0.0,12.5
519,Myles Jack,LB,25.01,2020-09-13,NFL,JAX,Home,IND,W 27-20,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
520,Chris Jackson,DB,22.154,2020-09-14,NFL,TEN,Away,DEN,W 16-14,1,1,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
521,DeSean Jackson,WR,33.287,2020-09-13,NFL,PHI,Away,WAS,L 17-27,1,1,Sun,0.0,0.0,,0.0,7.0,2.0,46.0,23.0,0.0,6.57
522,Eddie Jackson,DB,27.278,2020-09-13,NFL,CHI,Away,DET,W 27-23,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
523,J.C. Jackson,DB,24.301,2020-09-13,NFL,NWE,Home,MIA,W 21-11,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
524,Kareem Jackson,CB,32.157,2020-09-14,NFL,DEN,Home,TEN,L 14-16,1,1,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
525,Malik Jackson,DT,30.246,2020-09-13,NFL,PHI,Away,WAS,L 17-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
526,Robert Jackson,DB,26.28,2020-09-13,NFL,CLE,Away,BAL,L 6-38,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
527,William Jackson III,CB,27.322,2020-09-13,NFL,CIN,Home,LAC,L 13-16,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
528,Leon Jacobs,LB,24.346,2020-09-13,NFL,JAX,Home,IND,W 27-20,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
529,Craig James,CB,24.137,2020-09-13,NFL,PHI,Away,WAS,L 17-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
530,Grady Jarrett,DT,27.138,2020-09-13,NFL,ATL,Home,SEA,L 25-38,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
531,Blake Jarwin,TE,26.059,2020-09-13,NFL,DAL,Away,LAR,L 17-20,1,1,Sun,0.0,0.0,,0.0,1.0,1.0,12.0,12.0,0.0,12.0
532,Justin Jefferson,WR,21.089,2020-09-13,NFL,MIN,Home,GNB,L 34-43,1,1,Sun,0.0,0.0,,0.0,3.0,2.0,26.0,13.0,0.0,8.67
533,Quinton Jefferson,DE,27.166,2020-09-13,NFL,BUF,Home,NYJ,W 27-17,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
534,Van Jefferson,WR,24.049,2020-09-13,NFL,LAR,Home,DAL,W 20-17,1,1,Sun,0.0,0.0,,0.0,3.0,1.0,31.0,31.0,0.0,10.33
535,Janoris Jenkins,DB,31.32,2020-09-13,NFL,NOR,Home,TAM,W 34-23,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
536,John Jenkins,DT,31.064,2020-09-13,NFL,CHI,Away,DET,W 27-23,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
537,Jordan Jenkins,LB,26.074,2020-09-13,NFL,NYJ,Away,BUF,L 17-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
538,Malcolm Jenkins,FS,32.268,2020-09-13,NFL,NOR,Home,TAM,W 34-23,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
539,Rayshawn Jenkins,S,26.232,2020-09-13,NFL,LAC,Away,CIN,W 16-13,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
540,Anfernee Jennings,LB,23.135,2020-09-13,NFL,NWE,Home,MIA,W 21-11,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
541,Timmy Jernigan,DT,27.355,2020-09-13,NFL,JAX,Home,IND,W 27-20,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
542,Jerry Jeudy,WR,21.143,2020-09-14,NFL,DEN,Home,TEN,L 14-16,1,1,Mon,0.0,0.0,,0.0,8.0,4.0,56.0,14.0,0.0,7.0
543,Josey Jewell,LB,25.264,2020-09-14,NFL,DEN,Home,TEN,L 14-16,1,1,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
544,Alexander Johnson,MLB,28.265,2020-09-14,NFL,DEN,Home,TEN,L 14-16,1,1,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
545,Collin Johnson,WR,22.356,2020-09-13,NFL,JAX,Home,IND,W 27-20,1,1,Sun,0.0,0.0,,0.0,1.0,1.0,14.0,14.0,0.0,14.0
546,Diontae Johnson,WR,24.071,2020-09-14,NFL,PIT,Away,NYG,W 26-16,1,1,Mon,0.0,0.0,,0.0,10.0,6.0,57.0,9.5,0.0,5.7
547,Isaiah Johnson,DB,24.268,2020-09-13,NFL,LVR,Away,CAR,W 34-30,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
548,Jaleel Johnson,DT,26.063,2020-09-13,NFL,MIN,Home,GNB,L 34-43,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
549,Jaylon Johnson,DB,22.147,2020-09-13,NFL,CHI,Away,DET,W 27-23,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
550,John Johnson,S,24.269,2020-09-13,NFL,LAR,Home,DAL,W 20-17,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
551,Lonnie Johnson,DB,23.102,2020-09-10,NFL,HOU,Away,KAN,L 20-34,1,1,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
552,Olabisi Johnson,WR,23.18,2020-09-13,NFL,MIN,Home,GNB,L 34-43,1,1,Sun,0.0,0.0,,0.0,4.0,3.0,56.0,18.67,0.0,14.0
553,Taron Johnson,DB,24.048,2020-09-13,NFL,BUF,Home,NYJ,W 27-17,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
554,Cameron Johnston,P,28.202,2020-09-13,NFL,PHI,Away,WAS,L 17-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
555,Abry Jones,DT,29.005,2020-09-13,NFL,JAX,Home,IND,W 27-20,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
556,Brandon Jones,DB,22.164,2020-09-13,NFL,MIA,Away,NWE,L 11-21,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
557,Byron Jones,DB,27.353,2020-09-13,NFL,MIA,Away,NWE,L 11-21,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
558,Chandler Jones,DE,30.199,2020-09-13,NFL,ARI,Away,SFO,W 24-20,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
559,Chris Jones,P,31.054,2020-09-13,NFL,DAL,Away,LAR,L 17-20,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
560,Chris Jones,DT,26.069,2020-09-10,NFL,KAN,Home,HOU,W 34-20,1,1,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
561,Christian Jones,LB,29.208,2020-09-13,NFL,DET,Home,CHI,L 23-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
562,D.J. Jones,DT,25.238,2020-09-13,NFL,SFO,Home,ARI,L 20-24,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
563,DaQuan Jones,DT,28.272,2020-09-14,NFL,TEN,Away,DEN,W 16-14,1,1,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
564,Deion Jones,LB,25.314,2020-09-13,NFL,ATL,Home,SEA,L 25-38,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
565,Dre'Mont Jones,DT,23.253,2020-09-14,NFL,DEN,Home,TEN,L 14-16,1,1,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
566,Jonathan Jones,CB,26.359,2020-09-13,NFL,NWE,Home,MIA,W 21-11,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
567,Josh Jones,DB,25.359,2020-09-13,NFL,JAX,Home,IND,W 27-20,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
568,Julio Jones,WR,31.218,2020-09-13,NFL,ATL,Home,SEA,L 25-38,1,1,Sun,0.0,0.0,,0.0,12.0,9.0,157.0,17.44,0.0,13.08
569,Justin Jones,DT,25.027,2020-09-13,NFL,LAC,Away,CIN,W 16-13,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
570,Marvin Jones,WR,30.185,2020-09-13,NFL,DET,Home,CHI,L 23-27,1,1,Sun,0.0,0.0,,0.0,8.0,4.0,55.0,13.75,0.0,6.88
571,Xavier Jones,RB,23.02,2020-09-13,NFL,LAR,Home,DAL,W 20-17,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
572,Cameron Jordan,DE,31.065,2020-09-13,NFL,NOR,Home,TAM,W 34-23,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
573,Johnathan Joseph,CB,36.151,2020-09-14,NFL,TEN,Away,DEN,W 16-14,1,1,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
574,Karl Joseph,DB,27.005,2020-09-13,NFL,CLE,Away,BAL,L 6-38,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
575,Linval Joseph,DT,31.339,2020-09-13,NFL,LAC,Away,CIN,W 16-13,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
576,Sebastian Joseph,DL,25.176,2020-09-13,NFL,LAR,Home,DAL,W 20-17,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
577,Lamarcus Joyner,DB,29.291,2020-09-13,NFL,LVR,Away,CAR,W 34-30,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
578,Matt Judon,LB,28.029,2020-09-13,NFL,BAL,Home,CLE,W 38-6,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
579,Joshua Kalu,DB,25.017,2020-09-14,NFL,TEN,Away,DEN,W 16-14,1,1,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
580,Khalid Kareem,DE,22.138,2020-09-13,NFL,CIN,Home,LAC,L 13-16,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
581,Damontae Kazee,DB,27.1,2020-09-13,NFL,ATL,Home,SEA,L 25-38,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
582,Nick Keizer,TE,25.131,2020-09-10,NFL,KAN,Home,HOU,W 34-20,1,1,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
583,Jason Kelce,C,32.313,2020-09-13,NFL,PHI,Away,WAS,L 17-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
584,Travis Kelce,TE,30.341,2020-09-10,NFL,KAN,Home,HOU,W 34-20,1,1,Thu,0.0,0.0,,0.0,6.0,6.0,50.0,8.33,1.0,8.33
585,Marcus Kemp,WR,25.027,2020-09-10,NFL,KAN,Home,HOU,W 34-20,1,1,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
586,Eric Kendricks,LB,28.197,2020-09-13,NFL,MIN,Home,GNB,L 34-43,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
587,Devon Kennard,LB,29.081,2020-09-13,NFL,ARI,Away,SFO,W 24-20,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
588,Brett Kern,P,34.21,2020-09-14,NFL,TEN,Away,DEN,W 16-14,1,1,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
589,Ryan Kerrigan,DE,32.028,2020-09-13,NFL,WAS,Home,PHI,W 27-17,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
590,Desmond King,DB,25.274,2020-09-13,NFL,LAC,Away,CIN,W 16-13,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
591,Kevin King,DB,25.131,2020-09-13,NFL,GNB,Away,MIN,W 43-34,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
592,Javon Kinlaw,DT,22.346,2020-09-13,NFL,SFO,Home,ARI,L 20-24,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
593,Christian Kirk,WR,23.3,2020-09-13,NFL,ARI,Away,SFO,W 24-20,1,1,Sun,0.0,0.0,,0.0,5.0,1.0,0.0,0.0,0.0,0.0
594,Dre Kirkpatrick,DB,30.323,2020-09-13,NFL,ARI,Away,SFO,W 24-20,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
595,Christian Kirksey,LB,28.013,2020-09-13,NFL,GNB,Away,MIN,W 43-34,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
596,Micah Kiser,ILB,25.232,2020-09-13,NFL,LAR,Home,DAL,W 20-17,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
597,A.J. Klein,LB,29.045,2020-09-13,NFL,BUF,Home,NYJ,W 27-17,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
598,Cole Kmet,TE,21.187,2020-09-13,NFL,CHI,Away,DET,W 27-23,1,1,Sun,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,0.0
599,Dawson Knox,TE,23.314,2020-09-13,NFL,BUF,Home,NYJ,W 27-17,1,1,Sun,0.0,0.0,,0.0,3.0,2.0,26.0,13.0,0.0,8.67
600,Sam Koch,P,38.031,2020-09-13,NFL,BAL,Home,CLE,W 38-6,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
601,Younghoe Koo,K,26.041,2020-09-13,NFL,ATL,Home,SEA,L 25-38,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
602,Tanoh Kpassagnon,DE,26.088,2020-09-10,NFL,KAN,Home,HOU,W 34-20,1,1,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
603,Cooper Kupp,WR,27.09,2020-09-13,NFL,LAR,Home,DAL,W 20-17,1,1,Sun,0.0,0.0,,0.0,5.0,4.0,40.0,10.0,0.0,8.0
604,Nick Kwiatkoski,LB,27.11,2020-09-13,NFL,LVR,Away,CAR,W 34-30,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
605,Patrick Laird,RB,25.027,2020-09-13,NFL,MIA,Away,NWE,L 11-21,1,1,Sun,0.0,0.0,,0.0,2.0,2.0,9.0,4.5,0.0,4.5
606,CeeDee Lamb,WR,21.158,2020-09-13,NFL,DAL,Away,LAR,L 17-20,1,1,Sun,0.0,0.0,,0.0,6.0,5.0,59.0,11.8,0.0,9.83
607,Josh Lambo,K,29.299,2020-09-13,NFL,JAX,Home,IND,W 27-20,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
608,Harold Landry,LB,24.101,2020-09-14,NFL,TEN,Away,DEN,W 16-14,1,1,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
609,Jarvis Landry,WR,27.29,2020-09-13,NFL,CLE,Away,BAL,L 6-38,1,1,Sun,0.0,0.0,,0.0,6.0,5.0,61.0,12.2,0.0,10.17
610,Harvey Langi,LB,27.355,2020-09-13,NFL,NYJ,Away,BUF,L 17-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
611,Marshon Lattimore,DB,24.117,2020-09-13,NFL,NOR,Home,TAM,W 34-23,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
612,DeMarcus Lawrence,DE,28.138,2020-09-13,NFL,DAL,Away,LAR,L 17-20,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
613,Dexter Lawrence,DT,22.307,2020-09-14,NFL,NYG,Home,PIT,L 16-26,1,1,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
614,Carl Lawson,DE,25.076,2020-09-13,NFL,CIN,Home,LAC,L 13-16,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
615,Shaq Lawson,DE,26.088,2020-09-13,NFL,MIA,Away,NWE,L 11-21,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
616,Cre'von LeBlanc,CB,26.05,2020-09-13,NFL,PHI,Away,WAS,L 17-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
617,Andy Lee,P,38.033,2020-09-13,NFL,ARI,Away,SFO,W 24-20,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
618,Charles Leno Jr.,OL,28.34,2020-09-13,NFL,CHI,Away,DET,W 27-23,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
619,Darius Leonard,ILB,25.048,2020-09-13,NFL,IND,Away,JAX,L 20-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
620,Anthony Levine,DB,33.17,2020-09-13,NFL,BAL,Home,CLE,W 38-6,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
621,Cory Littleton,LB,26.3,2020-09-13,NFL,LVR,Away,CAR,W 34-30,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
622,Tyler Lockett,WR,27.351,2020-09-13,NFL,SEA,Away,ATL,W 38-25,1,1,Sun,0.0,0.0,,0.0,8.0,8.0,92.0,11.5,0.0,11.5
623,David Long,LB,21.338,2020-09-14,NFL,TEN,Away,DEN,W 16-14,1,1,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
624,Ty Long,K,27.16,2020-09-13,NFL,LAC,Away,CIN,W 16-13,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
625,Julian Love,DB,22.179,2020-09-14,NFL,NYG,Home,PIT,L 16-26,1,1,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
626,Wil Lutz,K,26.068,2020-09-13,NFL,NOR,Home,TAM,W 34-23,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
627,Frankie Luvu,LB,23.36,2020-09-13,NFL,NYJ,Away,BUF,L 17-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
628,Khalil Mack,LB,29.204,2020-09-13,NFL,CHI,Away,DET,W 27-23,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
629,Avonte Maddox,CB,24.166,2020-09-13,NFL,PHI,Away,WAS,L 17-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
630,Patrick Mahomes,QB,24.359,2020-09-10,NFL,KAN,Home,HOU,W 34-20,1,1,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
631,Josh Malone,WR,24.176,2020-09-13,NFL,NYJ,Away,BUF,L 17-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
632,Chris Manhertz,TE,28.156,2020-09-13,NFL,CAR,Home,LVR,L 30-34,1,1,Sun,0.0,0.0,,0.0,1.0,1.0,4.0,4.0,0.0,4.0
633,Braden Mann,P,22.294,2020-09-13,NFL,NYJ,Away,BUF,L 17-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
634,Dean Marlowe,SS,28.05,2020-09-13,NFL,BUF,Home,NYJ,W 27-17,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
635,Trey Marshall,DB,24.214,2020-09-14,NFL,DEN,Home,TEN,L 14-16,1,1,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
636,Jacob Martin,DE,24.274,2020-09-10,NFL,HOU,Away,KAN,L 20-34,1,1,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
