rk,player_name,pos,age,date,lg,tm,home/away,opp,result,g#,week,day,rushing_att,rushing_yds,rushing_y/a,rushing_td,receiving_tgt,receiving_rec,receiving_yds,receiving_y/r,receiving_td,receiving_y/tgt
638,Ray-Ray McCloud,WR,23.348,2020-09-27,NFL,PIT,Home,HOU,W 28-21,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
639,Devin McCourty,DB,33.045,2020-09-27,NFL,NWE,Home,LVR,W 36-20,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
640,Jason McCourty,CB,33.045,2020-09-27,NFL,NWE,Home,LVR,W 36-20,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
641,LeSean McCoy,RB,32.077,2020-09-27,NFL,TAM,Away,DEN,W 28-10,3,3,Sun,0.0,0.0,,0.0,4.0,2.0,24.0,12.0,0.0,6.0
642,Vance McDonald,TE,30.106,2020-09-27,NFL,PIT,Home,HOU,W 28-21,3,3,Sun,0.0,0.0,,0.0,3.0,3.0,35.0,11.67,0.0,11.67
643,Bradley McDougald,S,29.317,2020-09-27,NFL,NYJ,Away,IND,L 7-36,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
644,Benardrick McKinney,ILB,27.313,2020-09-27,NFL,HOU,Away,PIT,L 21-28,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
645,Steve McLendon,DL,34.268,2020-09-27,NFL,NYJ,Away,IND,L 7-36,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
646,Rodney McLeod,S,30.096,2020-09-27,NFL,PHI,Home,CIN,T 23-23,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
647,Sherrick McManis,DB,32.283,2020-09-27,NFL,CHI,Away,ATL,W 30-26,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
648,Brandon McManus,K,29.064,2020-09-27,NFL,DEN,Home,TAM,L 10-28,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
649,Raekwon McMillan,LB,24.315,2020-09-27,NFL,LVR,Away,NWE,L 20-36,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
650,Jeremy McNichols,RB,24.276,2020-09-27,NFL,TEN,Away,MIN,W 31-30,3,3,Sun,0.0,0.0,,0.0,1.0,1.0,5.0,5.0,0.0,5.0
651,Pernell McPhee,LB,31.286,2020-09-28,NFL,BAL,Home,KAN,L 20-34,3,3,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
652,Steven Means,DE,30.011,2020-09-27,NFL,ATL,Home,CHI,L 26-30,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
653,Whitney Mercilus,OLB,30.068,2020-09-27,NFL,HOU,Away,PIT,L 21-28,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
654,D.K. Metcalf,WR,22.288,2020-09-27,NFL,SEA,Home,DAL,W 38-31,3,3,Sun,0.0,0.0,,0.0,8.0,4.0,110.0,27.5,1.0,13.75
655,Jaydon Mickens,WR,26.159,2020-09-27,NFL,TAM,Away,DEN,W 28-10,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
656,Matt Milano,LB,26.061,2020-09-27,NFL,BUF,Home,LAR,W 35-32,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
657,Scott Miller,WR,23.058,2020-09-27,NFL,TAM,Away,DEN,W 28-10,3,3,Sun,0.0,0.0,,0.0,5.0,3.0,83.0,27.67,0.0,16.6
658,Jalen Mills,S,26.174,2020-09-27,NFL,PHI,Home,CIN,T 23-23,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
659,Christopher Milton,CB,28.012,2020-09-27,NFL,TEN,Away,MIN,W 31-30,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
660,Terrance Mitchell,CB,28.133,2020-09-27,NFL,CLE,Home,WAS,W 34-20,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
661,Bryan Mone,DT,24.343,2020-09-27,NFL,SEA,Home,DAL,W 38-31,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
662,Darnell Mooney,WR,22.334,2020-09-27,NFL,CHI,Away,ATL,W 30-26,3,3,Sun,0.0,0.0,,0.0,5.0,2.0,19.0,9.5,0.0,3.8
663,A.J. Moore,S,24.287,2020-09-27,NFL,HOU,Away,PIT,L 21-28,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
664,D.J. Moore,WR,23.166,2020-09-27,NFL,CAR,Away,LAC,W 21-16,3,3,Sun,0.0,0.0,,0.0,4.0,2.0,65.0,32.5,0.0,16.25
665,Damontre Moore,DE,28.016,2020-09-27,NFL,SEA,Home,DAL,W 38-31,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
666,David Moore,WR,25.256,2020-09-27,NFL,SEA,Home,DAL,W 38-31,3,3,Sun,0.0,0.0,,0.0,1.0,1.0,2.0,2.0,0.0,2.0
667,Kenny Moore,CB,25.035,2020-09-27,NFL,IND,Home,NYJ,W 36-7,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
668,Tarvarius Moore,DB,24.042,2020-09-27,NFL,SFO,Away,NYG,W 36-9,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
669,Foster Moreau,TE,23.144,2020-09-27,NFL,LVR,Away,NWE,L 20-36,3,3,Sun,0.0,0.0,,0.0,2.0,2.0,25.0,12.5,1.0,12.5
670,Jimmy Moreland,CB,25.032,2020-09-27,NFL,WAS,Away,CLE,L 20-34,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
671,Nicholas Morrow,MLB,25.079,2020-09-27,NFL,LVR,Away,NWE,L 20-36,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
672,Thomas Morstead,P,34.203,2020-09-27,NFL,NOR,Home,GNB,L 30-37,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
673,Emmanuel Moseley,CB,24.186,2020-09-27,NFL,SFO,Away,NYG,W 36-9,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
674,Morgan Moses,T,29.208,2020-09-27,NFL,WAS,Away,CLE,L 20-34,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
675,Al-Quadin Muhammad,DE,25.183,2020-09-27,NFL,IND,Home,NYJ,W 36-7,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
676,Trayvon Mullen,CB,23.007,2020-09-27,NFL,LVR,Away,NWE,L 20-36,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
677,Nick Mullens,QB,25.19,2020-09-27,NFL,SFO,Away,NYG,W 36-9,3,3,Sun,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
678,Byron Murphy,CB,22.253,2020-09-27,NFL,ARI,Home,DET,L 23-26,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
679,Trent Murphy,DE,29.28,2020-09-27,NFL,BUF,Home,LAR,W 35-32,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
680,Sean Murphy-Bunting,CB,23.1,2020-09-27,NFL,TAM,Away,DEN,W 28-10,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
681,Eric Murray,S,26.264,2020-09-27,NFL,HOU,Away,PIT,L 21-28,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
682,Kenneth Murray,LB,21.316,2020-09-27,NFL,LAC,Home,CAR,L 16-21,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
683,Jason Myers,K,29.138,2020-09-27,NFL,SEA,Home,DAL,W 38-31,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
684,Carl Nassib,DE,27.168,2020-09-27,NFL,LVR,Away,NWE,L 20-36,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
685,Keanu Neal,S,25.063,2020-09-27,NFL,ATL,Home,CHI,L 26-30,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
686,Ryan Neal,DB,24.278,2020-09-27,NFL,SEA,Home,DAL,W 38-31,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
687,Sharrod Neasman,S,28.349,2020-09-27,NFL,ATL,Home,CHI,L 26-30,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
688,Anthony Nelson,OLB,23.207,2020-09-27,NFL,TAM,Away,DEN,W 28-10,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
689,Steven Nelson,CB,27.249,2020-09-27,NFL,PIT,Home,HOU,W 28-21,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
690,Yannick Ngakoue,DE,25.18,2020-09-27,NFL,MIN,Home,TEN,L 30-31,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
691,Bilal Nichols,DT,24.013,2020-09-27,NFL,CHI,Away,ATL,W 30-26,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
692,Hardy Nickerson,LB,26.266,2020-09-27,NFL,MIN,Home,TEN,L 30-31,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
693,Ben Niemann,LB,25.063,2020-09-28,NFL,KAN,Away,BAL,W 34-20,3,3,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
694,Keisean Nixon,CB,23.097,2020-09-27,NFL,LVR,Away,NWE,L 20-36,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
695,Derrick Nnadi,DT,24.142,2020-09-28,NFL,KAN,Away,BAL,W 34-20,3,3,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
696,Rakeem Nunez-Roches,DL,27.086,2020-09-27,NFL,TAM,Away,DEN,W 28-10,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
697,Uchenna Nwosu,DE,23.274,2020-09-27,NFL,LAC,Home,CAR,L 16-21,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
698,Pat O'Connor,DL,26.331,2020-09-27,NFL,TAM,Away,DEN,W 28-10,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
699,Dorian O'Daniel,LB,26.024,2020-09-28,NFL,KAN,Away,BAL,W 34-20,3,3,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
700,Pat O'Donnell,P,29.218,2020-09-27,NFL,CHI,Away,ATL,W 30-26,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
701,James O'Shaughnessy,TE,28.254,2020-09-24,NFL,JAX,Home,MIA,L 13-31,3,3,Thu,0.0,0.0,,0.0,4.0,3.0,29.0,9.67,0.0,7.25
702,Efe Obada,DE,28.167,2020-09-27,NFL,CAR,Away,LAC,W 21-16,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
703,Ifeadi Odenigbo,DE,26.172,2020-09-27,NFL,MIN,Home,TEN,L 30-31,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
704,George Odum,S,26.329,2020-09-27,NFL,IND,Home,NYJ,W 36-7,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
705,Emmanuel Ogbah,DE,26.323,2020-09-24,NFL,MIA,Away,JAX,W 31-13,3,3,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
706,Dare Ogunbowale,RB,26.143,2020-09-24,NFL,JAX,Home,MIA,L 13-31,3,3,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
707,Larry Ogunjobi,DT,26.116,2020-09-27,NFL,CLE,Home,WAS,W 34-20,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
708,Michael Ojemudia,CB,23.015,2020-09-27,NFL,DEN,Home,TAM,L 10-28,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
709,Bobby Okereke,LB,24.06,2020-09-27,NFL,IND,Home,NYJ,W 36-7,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
710,Ogbonnia Okoronkwo,OLB,25.156,2020-09-27,NFL,LAR,Away,BUF,L 32-35,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
711,Jeff Okudah,CB,21.238,2020-09-27,NFL,DET,Away,ARI,W 26-23,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
712,Romeo Okwara,DE,25.102,2020-09-27,NFL,DET,Away,ARI,W 26-23,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
713,Ed Oliver,DT,22.29,2020-09-27,NFL,BUF,Home,LAR,W 35-32,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
714,Isaiah Oliver,CB,23.363,2020-09-27,NFL,ATL,Home,CHI,L 26-30,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
715,Greg Olsen,TE,35.2,2020-09-27,NFL,SEA,Home,DAL,W 38-31,3,3,Sun,0.0,0.0,,0.0,6.0,5.0,61.0,12.2,0.0,10.17
716,Charles Omenihu,DE,23.038,2020-09-27,NFL,HOU,Away,PIT,L 21-28,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
717,Amani Oruwariye,CB,24.231,2020-09-27,NFL,DET,Away,ARI,W 26-23,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
718,DeVante Parker,WR,27.248,2020-09-24,NFL,MIA,Away,JAX,W 31-13,3,3,Thu,0.0,0.0,,0.0,5.0,5.0,69.0,13.8,0.0,13.8
719,Cody Parkey,K,28.221,2020-09-27,NFL,CLE,Home,WAS,W 34-20,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
720,Zach Pascal,WR,25.284,2020-09-27,NFL,IND,Home,NYJ,W 36-7,3,3,Sun,0.0,0.0,,0.0,4.0,2.0,34.0,17.0,0.0,8.5
721,Tim Patrick,WR,26.309,2020-09-27,NFL,DEN,Home,TAM,L 10-28,3,3,Sun,0.0,0.0,,0.0,4.0,4.0,43.0,10.75,1.0,10.75
722,Da'Ron Payne,DT,23.123,2020-09-27,NFL,WAS,Away,CLE,L 20-34,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
723,Andrus Peat,G/T,26.328,2020-09-27,NFL,NOR,Home,GNB,L 30-37,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
724,John Penisini,DL,23.119,2020-09-27,NFL,DET,Away,ARI,W 26-23,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
725,Mike Pennel,DT,29.142,2020-09-28,NFL,KAN,Away,BAL,W 34-20,3,3,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
726,Jabrill Peppers,S,24.359,2020-09-27,NFL,NYG,Home,SFO,L 9-36,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
727,Jamal Perry,CB,25.337,2020-09-24,NFL,MIA,Away,JAX,W 31-13,3,3,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
728,Denzel Perryman,LB,27.297,2020-09-27,NFL,LAC,Home,CAR,L 16-21,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
729,Corey Peters,DL,32.111,2020-09-27,NFL,ARI,Home,DET,L 23-26,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
730,Marcus Peters,CB,27.263,2020-09-28,NFL,BAL,Home,KAN,L 20-34,3,3,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
731,Patrick Peterson,CB,30.078,2020-09-27,NFL,ARI,Home,DET,L 23-26,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
732,Adrian Phillips,DB,28.183,2020-09-27,NFL,NWE,Home,LVR,W 36-20,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
733,Darius Phillips,CB,25.093,2020-09-27,NFL,CIN,Away,PHI,T 23-23,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
734,Jordan Phillips,DL,28.006,2020-09-27,NFL,ARI,Home,DET,L 23-26,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
735,Kyle Phillips,DL,24.343,2020-09-27,NFL,NYJ,Away,IND,L 7-36,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
736,Kevin Pierre-Louis,LB,28.356,2020-09-27,NFL,WAS,Away,CLE,L 20-34,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
737,Jason Pierre-Paul,OLB,31.27,2020-09-27,NFL,TAM,Away,DEN,W 28-10,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
738,Bradley Pinion,P,26.118,2020-09-27,NFL,TAM,Away,DEN,W 28-10,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
739,Michael Pittman Jr.,WR,22.358,2020-09-27,NFL,IND,Home,NYJ,W 36-7,3,3,Sun,0.0,0.0,,0.0,4.0,3.0,26.0,8.67,0.0,6.5
740,Dontari Poe,DT,30.04,2020-09-27,NFL,DAL,Away,SEA,L 31-38,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
741,Tony Pollard,RB,23.15,2020-09-27,NFL,DAL,Away,SEA,L 31-38,3,3,Sun,0.0,0.0,,0.0,1.0,1.0,-5.0,-5.0,0.0,-5.0
742,Brian Poole,CB,27.343,2020-09-27,NFL,NYJ,Away,IND,L 7-36,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
743,Brandon Powell,WR,24.015,2020-09-27,NFL,ATL,Home,CHI,L 26-30,3,3,Sun,0.0,0.0,,0.0,4.0,3.0,27.0,9.0,0.0,6.75
744,Jordan Poyer,S,29.155,2020-09-27,NFL,BUF,Home,LAR,W 35-32,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
745,Matt Prater,K,36.048,2020-09-27,NFL,DET,Away,ARI,W 26-23,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
746,Germaine Pratt,LB,24.129,2020-09-27,NFL,CIN,Away,PHI,T 23-23,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
747,Troy Pride Jr.,CB,22.252,2020-09-27,NFL,CAR,Away,LAC,W 21-16,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
748,James Proche,WR,24.007,2020-09-28,NFL,BAL,Home,KAN,L 20-34,3,3,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
749,MyCole Pruitt,TE,28.187,2020-09-27,NFL,TEN,Away,MIN,W 31-30,3,3,Sun,0.0,0.0,,0.0,2.0,2.0,16.0,8.0,0.0,8.0
750,Mike Purcell,DL,29.16,2020-09-27,NFL,DEN,Home,TAM,L 10-28,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
751,Patrick Queen,LB,21.046,2020-09-28,NFL,BAL,Home,KAN,L 20-34,3,3,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
752,Reggie Ragland,LB,27.003,2020-09-27,NFL,DET,Away,ARI,W 26-23,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
753,Jalen Ramsey,CB,25.339,2020-09-27,NFL,LAR,Away,BUF,L 32-35,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
754,Sheldon Rankins,DT,26.176,2020-09-27,NFL,NOR,Home,GNB,L 30-37,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
755,Taylor Rapp,S,22.28,2020-09-27,NFL,LAR,Away,BUF,L 32-35,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
756,Damion Ratley,WR,25.164,2020-09-27,NFL,NYG,Home,SFO,L 9-36,3,3,Sun,0.0,0.0,,0.0,2.0,1.0,29.0,29.0,0.0,14.5
757,D.J. Reader,DT,26.088,2020-09-27,NFL,CIN,Away,PHI,T 23-23,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
758,Haason Reddick,LB,26.005,2020-09-27,NFL,ARI,Home,DET,L 23-26,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
759,Will Redmond,S,26.274,2020-09-27,NFL,GNB,Away,NOR,W 37-30,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
760,Jarran Reed,DT,27.286,2020-09-27,NFL,SEA,Home,DAL,W 38-31,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
761,Joe Reed,WR,22.267,2020-09-27,NFL,LAC,Home,CAR,L 16-21,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
762,Jordan Reed,TE,30.086,2020-09-27,NFL,SFO,Away,NYG,W 36-9,3,3,Sun,0.0,0.0,,0.0,6.0,2.0,23.0,11.5,0.0,3.83
763,Malik Reed,LB,24.053,2020-09-27,NFL,DEN,Home,TAM,L 10-28,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
764,Jalen Reeves-Maybin,LB,25.24,2020-09-27,NFL,DET,Away,ARI,W 26-23,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
765,Justin Reid,S,23.225,2020-09-27,NFL,HOU,Away,PIT,L 21-28,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
766,Hunter Renfrow,WR,24.281,2020-09-27,NFL,LVR,Away,NWE,L 20-36,3,3,Sun,0.0,0.0,,0.0,9.0,6.0,84.0,14.0,1.0,9.33
767,Josh Reynolds,WR,25.224,2020-09-27,NFL,LAR,Away,BUF,L 32-35,3,3,Sun,0.0,0.0,,0.0,5.0,4.0,60.0,15.0,0.0,12.0
768,LaRoy Reynolds,LB,29.329,2020-09-27,NFL,ATL,Home,CHI,L 26-30,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
769,Xavier Rhodes,CB,30.1,2020-09-27,NFL,IND,Home,NYJ,W 36-7,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
770,Sheldon Richardson,DT,29.303,2020-09-27,NFL,CLE,Home,WAS,W 34-20,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
771,Curtis Riley,S,28.071,2020-09-27,NFL,ARI,Home,DET,L 23-26,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
772,Duke Riley,LB,26.049,2020-09-27,NFL,PHI,Home,CIN,T 23-23,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
773,Derek Rivers,DE,26.141,2020-09-27,NFL,NWE,Home,LVR,W 36-20,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
774,Philip Rivers,QB,38.294,2020-09-27,NFL,IND,Home,NYJ,W 36-7,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
775,Malcolm Roach,DL,22.11,2020-09-27,NFL,NOR,Home,GNB,L 30-37,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
776,Andre Roberts,WR,32.262,2020-09-27,NFL,BUF,Home,LAR,W 35-32,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
777,Darryl Roberts,CB,29.306,2020-09-27,NFL,DET,Away,ARI,W 26-23,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
778,Elandon Roberts,LB,26.155,2020-09-24,NFL,MIA,Away,JAX,W 31-13,3,3,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
779,Seth Roberts,WR,29.218,2020-09-27,NFL,CAR,Away,LAC,W 21-16,3,3,Sun,0.0,0.0,,0.0,3.0,2.0,16.0,8.0,0.0,5.33
780,Roy Robertson-Harris,DE,27.066,2020-09-27,NFL,CHI,Away,ATL,W 30-26,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
781,Nickell Robey-Coleman,CB,28.254,2020-09-27,NFL,PHI,Home,CIN,T 23-23,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
782,Allen Robinson,WR,27.034,2020-09-27,NFL,CHI,Away,ATL,W 30-26,3,3,Sun,0.0,0.0,,0.0,13.0,10.0,123.0,12.3,1.0,9.46
783,Alton Robinson,DE,22.117,2020-09-27,NFL,SEA,Home,DAL,W 38-31,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
784,Demarcus Robinson,WR,26.007,2020-09-28,NFL,KAN,Away,BAL,W 34-20,3,3,Mon,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,0.0
785,Bradley Roby,CB,28.149,2020-09-27,NFL,HOU,Away,PIT,L 21-28,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
786,Isaac Rochell,DE,25.158,2020-09-27,NFL,LAC,Home,CAR,L 16-21,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
787,Isaiah Rodgers,CB,22.264,2020-09-27,NFL,IND,Home,NYJ,W 36-7,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
788,Richard Rodgers,TE,28.249,2020-09-27,NFL,PHI,Home,CIN,T 23-23,3,3,Sun,0.0,0.0,,0.0,2.0,2.0,15.0,7.5,0.0,7.5
789,Daniel Ross,DT,27.196,2020-09-27,NFL,LVR,Away,NWE,L 20-36,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
790,Eric Rowe,S,27.357,2020-09-24,NFL,MIA,Away,JAX,W 31-13,3,3,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
791,Bravvion Roy,DT,23.345,2020-09-27,NFL,CAR,Away,LAC,W 21-16,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
792,Kyle Rudolph,TE,30.323,2020-09-27,NFL,MIN,Home,TEN,L 30-31,3,3,Sun,0.0,0.0,,0.0,3.0,2.0,11.0,5.5,1.0,3.67
793,Logan Ryan,DB,29.231,2020-09-27,NFL,NYG,Home,SFO,L 9-36,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
794,Ty Sambrailo,T,28.201,2020-09-27,NFL,TEN,Away,MIN,W 31-30,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
795,Drew Sample,TE,24.164,2020-09-27,NFL,CIN,Away,PHI,T 23-23,3,3,Sun,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,1.0
796,Rigoberto Sanchez,P,26.019,2020-09-27,NFL,IND,Home,NYJ,W 36-7,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
797,Emmanuel Sanders,WR,33.194,2020-09-27,NFL,NOR,Home,GNB,L 30-37,3,3,Sun,0.0,0.0,,0.0,5.0,4.0,56.0,14.0,1.0,11.2
798,Jason Sanders,K,24.313,2020-09-24,NFL,MIA,Away,JAX,W 31-13,3,3,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
